book_id,word_count,book_intro
1972,11972,"[0.8254072507609987, 0.2325256882725335]"
1973,11973,"[0.4432953261201422, 0.0752889639140445]"
1974,11974,"[0.23240462207974333, 0.3230112730075245]"
1975,11975,"[0.7294618651346462, 0.6631541220112438]"
1976,11976,"[0.43574698065409656, 0.4231257109481269]"
1977,11977,"[0.8462407352232201, 0.2566452926203644]"
1978,11978,"[0.7762068933830863, 0.9391862552233727]"
1979,11979,"[0.8113383134094149, 0.25441999151765227]"
1980,11980,"[0.3167886698776069, 0.8995957516691586]"
1981,11981,"[0.954320052600508, 0.025622372344496158]"
1982,11982,"[0.5902218836663351, 0.45891662657965016]"
1983,11983,"[0.2512311474845349, 0.9688793601969106]"
1984,11984,"[0.20729170523544582, 0.08671432809060464]"
1985,11985,"[0.4209081890986254, 0.412623878361145]"
1986,11986,"[0.8983683825422757, 0.3933180574424793]"
1987,11987,"[0.7071330820582273, 0.761000321328227]"
1988,11988,"[0.5727888517026867, 0.35480200717184796]"
1989,11989,"[0.9109275661073747, 0.10039317082663202]"
1990,11990,"[0.15625291075698267, 0.10256167787874815]"
1991,11991,"[0.3027477750138743, 0.769018577107247]"
1992,11992,"[0.5645145742271073, 0.7176240888959685]"
1993,11993,"[0.43476814802111274, 0.23569350184515603]"
1994,11994,"[0.8575394699099167, 0.667856968902895]"
1995,11995,"[0.9834497059754923, 0.4068970719051248]"
1996,11996,"[0.6292507686601458, 0.30494024431317757]"
1997,11997,"[0.7765290072449208, 0.0739264835782164]"
1998,11998,"[0.39003463034639263, 0.19451586492144946]"
1999,11999,"[0.259180892185242, 0.09501682391878141]"
